clean_review,sentiment
김치찹쌀주먹밥 맛있어요 먹어주세요 시장 이상의 복잡함 잠봉뵈르 맛있었어요,"[['환영/호의', 0.4914960563182831], ['감동/감탄', 0.7617750763893127], ['고마움', 0.45153188705444336], ['기대감', 0.6467413902282715], ['뿌듯함', 0.4768453538417816], ['편안/쾌적', 0.4612504541873932], ['즐거움/신남', 0.946724534034729], ['행복', 0.8668940663337708], ['기쁨', 0.942768394947052]]"
줄이 길지만 그만큼 빨리 빠졌어요 분 기다림여기 소금빵 미쳤음 소금빵 브리치즈 샌드위치 무조건 사세요 잠봉뵈르는 그냥 브리치즈가 빵도 맛있고 상큼달콤해서 진짜존맛,"[['환영/호의', 0.5431249737739563], ['감동/감탄', 0.9363266825675964], ['기대감', 0.5638561844825745], ['뿌듯함', 0.5509976744651794], ['신기함/관심', 0.529503583908081], ['즐거움/신남', 0.9793395400047302], ['행복', 0.8948549032211304], ['기쁨', 0.9679989218711853]]"
줄 엄청 길어도 분이면들어갑니다 금방빠져요 맛도좋고 체고,"[['환영/호의', 0.7464089393615723], ['감동/감탄', 0.7693122029304504], ['고마움', 0.7253809571266174], ['기대감', 0.6891562938690186], ['뿌듯함', 0.7258515357971191], ['편안/쾌적', 0.7108875513076782], ['즐거움/신남', 0.6622045040130615], ['행복', 0.5274983048439026], ['기쁨', 0.8720499873161316], ['안심/신뢰', 0.9511027336120605]]"
여기저기 소금빵 먹어봤지만 여기가 존맛탱소금빵 못사서 너무 속상하네여전체적으로 빵이 다 맛있네여,"[['환영/호의', 0.5811712741851807], ['감동/감탄', 0.9163450002670288], ['고마움', 0.5841313600540161], ['기대감', 0.621387779712677], ['안타까움/실망', 0.45045775175094604], ['뿌듯함', 0.5483291745185852], ['편안/쾌적', 0.5322141051292419], ['신기함/관심', 0.4249638617038727], ['즐거움/신남', 0.8101068139076233], ['행복', 0.8071618676185608], ['기쁨', 0.9140560030937195], ['안심/신뢰', 0.6587519645690918]]"
맛있고 가격도 합리적임,"[['환영/호의', 0.7483692169189453], ['감동/감탄', 0.8702141642570496], ['고마움', 0.7283529043197632], ['기대감', 0.644199550151825], ['뿌듯함', 0.6727650165557861], ['편안/쾌적', 0.6504665613174438], ['즐거움/신남', 0.7837229371070862], ['행복', 0.7053326964378357], ['기쁨', 0.9274784922599792], ['안심/신뢰', 0.9127272963523865]]"
맛 있고 친절하고 가격도 저렴 합니다,"[['환영/호의', 0.7155628800392151], ['감동/감탄', 0.8158589601516724], ['고마움', 0.8458468317985535], ['기대감', 0.5278761386871338], ['뿌듯함', 0.6314730644226074], ['편안/쾌적', 0.6851393580436707], ['즐거움/신남', 0.6846592426300049], ['행복', 0.741094172000885], ['기쁨', 0.929989218711853], ['안심/신뢰', 0.9182557463645935]]"
평생을 빵 맛이 거기서 거기지라고 말하고 다녔는데 처음으로 아니구나 느끼게 만들어 준 집 최고의 맛집,"[['환영/호의', 0.5040329694747925], ['감동/감탄', 0.9690995216369629], ['고마움', 0.6774153709411621], ['기대감', 0.542755126953125], ['뿌듯함', 0.5773861408233643], ['즐거움/신남', 0.5625055432319641], ['깨달음', 0.6587486267089844], ['행복', 0.525100588798523], ['기쁨', 0.77806556224823], ['안심/신뢰', 0.8395661115646362]]"
가격이 미쳤어요 맛도 미쳤어요,"[['불평/불만', 0.7956479787826538], ['감동/감탄', 0.45715856552124023], ['짜증', 0.6914018988609314]]"
빵 왕마니 샀는데 안해서 깜짝 놀랐어용 가격이 싸다고 맛이 떨어지는 것도 아니구용 역시 성심당 먹고싶은데 위에 자리가 없어서 비오는 날 길빵이라도 해야하나 하는 찰나 직원분이 친절하게 앞 성심문화원을 추천해주셨고 분위기 좋은 곳에서 아아와 편안하게 빵 개 해치웠네용 추천해주신 직원분께 감사,"[['환영/호의', 0.5705544948577881], ['감동/감탄', 0.9162639379501343], ['고마움', 0.9445669054985046], ['기대감', 0.45365700125694275], ['뿌듯함', 0.5106182098388672], ['편안/쾌적', 0.474936842918396], ['즐거움/신남', 0.7115551829338074], ['행복', 0.8264480233192444], ['기쁨', 0.9467737674713135], ['안심/신뢰', 0.8409450054168701]]"
가격도 가격인데 너무너무맛있어요,"[['환영/호의', 0.6571840643882751], ['감동/감탄', 0.9536424279212952], ['고마움', 0.7126225829124451], ['기대감', 0.509339451789856], ['뿌듯함', 0.5840155482292175], ['편안/쾌적', 0.4511937201023102], ['즐거움/신남', 0.9376788139343262], ['행복', 0.8871498107910156], ['기쁨', 0.9731549024581909], ['안심/신뢰', 0.669354259967804]]"
웨이팅만 없으면 최고의 맛집빵도 좋지만 층 식당이 생각보다 가성비가 좋다,"[['환영/호의', 0.4766097366809845], ['기대감', 0.8202514052391052], ['편안/쾌적', 0.43012750148773193], ['신기함/관심', 0.537166178226471], ['없음', 0.572320282459259], ['깨달음', 0.737617552280426], ['안심/신뢰', 0.706813395023346]]"
유명한지 알겠습니다 빵들이 다 맛있었어요오전에 사서 저녁에 먹었는데 다 촉촉했고 브리치즈샌드위치 맛있었어요일요일 오전 시쯤 갔는데 웨이팅 명 정도 있었고 분도 안되서 가게 입장했어요주차는 근처 현대주차장 이용했습니다,"[['환영/호의', 0.6580213904380798], ['감동/감탄', 0.9512470364570618], ['고마움', 0.7592406272888184], ['기대감', 0.4791453182697296], ['뿌듯함', 0.7269452810287476], ['편안/쾌적', 0.6041837334632874], ['즐거움/신남', 0.9399122595787048], ['행복', 0.9006629586219788], ['기쁨', 0.9775394201278687], ['안심/신뢰', 0.8189210295677185]]"
일로 갔는데 가까운 곳에 본점있길래 대전왔으면 성심당 본점을 가야지하고 갔습니다 아침 시간을 지나면 사람이 진짜진짜 많아지는게 단점이라면 단점인데 빵들이 단맛만 있는게 아니라 다 간이 정확해서 담백한 맛인듯 하면서도 아주 맛있었어요 이래서 성심당성심당 싶었고미추어버린 서울빵값에 가격도 괜찮아서 얇은 지갑이지만 빵을 개 더 집어올 수 있었던 것도 꽤 기뻤습니다 옆에 식당에서 빙수먹고 식사도 했었는데 꽤나 전통적인 맛을 맛있게 잘 재현하고 있고 입에는 아주 잘 맞았지만 자극적인 입맛인 분들에게는 그저그럴 수 있으니 빵을 더 사시는걸 추천드립니다,"[['환영/호의', 0.760202169418335], ['감동/감탄', 0.9608278274536133], ['고마움', 0.7213402986526489], ['기대감', 0.80696702003479], ['뿌듯함', 0.7982873916625977], ['편안/쾌적', 0.6898270845413208], ['신기함/관심', 0.5637310743331909], ['즐거움/신남', 0.9399904012680054], ['깨달음', 0.4169445037841797], ['행복', 0.8778873085975647], ['기쁨', 0.9683861136436462], ['안심/신뢰', 0.8875316977500916]]"
사람이 엄청 많긴한데 빵은 맛있어요,"[['환영/호의', 0.424888014793396], ['감동/감탄', 0.4739499092102051], ['기대감', 0.42139363288879395], ['안타까움/실망', 0.49932101368904114], ['뿌듯함', 0.4324066638946533], ['편안/쾌적', 0.489193320274353], ['신기함/관심', 0.44031018018722534], ['즐거움/신남', 0.5946316719055176], ['깨달음', 0.4736849367618561], ['기쁨', 0.6349637508392334], ['안심/신뢰', 0.6441304683685303]]"
전국 빵집 다 발라버리는 한 빵집대전 이외 출점하지 않는 원칙으로가치를 더하고노잼도시 대전을 성심당 보유도시로 만든 빵집,"[['환영/호의', 0.5702536702156067], ['감동/감탄', 0.8040143251419067], ['존경', 0.6440569162368774], ['기대감', 0.7092801332473755], ['우쭐댐/무시함', 0.5032932758331299], ['뿌듯함', 0.4226871132850647], ['신기함/관심', 0.5143864750862122], ['즐거움/신남', 0.4418077766895294], ['깨달음', 0.42817527055740356], ['안심/신뢰', 0.5102298855781555]]"
대전의 자랑 아니성심당시 대전구의 자랑,"[['환영/호의', 0.7249147891998291], ['감동/감탄', 0.8786332011222839], ['고마움', 0.6601829528808594], ['존경', 0.6514909863471985], ['기대감', 0.5704677104949951], ['뿌듯함', 0.7254393696784973], ['아껴주는', 0.5564324855804443], ['즐거움/신남', 0.7112417221069336], ['행복', 0.6623903512954712], ['기쁨', 0.7632629871368408], ['안심/신뢰', 0.7644805312156677]]"
가성비가 좋아요 쟁반가득 담았는데 만원도 안나옴 전국 체인 안될가요 아몬드 크로와상 내가 먹어본 크로와상중에 제일 맛있다 겉은 바삭하고 다른데는 보통 속에 아무것도 없는데 여긴 슈크림같은 게 있어서 부드럽고 바삭하고 다한다 이거만 쟁여오고싶음,"[['환영/호의', 0.7383726835250854], ['감동/감탄', 0.9232456088066101], ['고마움', 0.5522510409355164], ['기대감', 0.8014740347862244], ['뿌듯함', 0.7188695669174194], ['편안/쾌적', 0.617035984992981], ['신기함/관심', 0.5025333762168884], ['즐거움/신남', 0.892973005771637], ['행복', 0.7307056784629822], ['기쁨', 0.9333138465881348], ['안심/신뢰', 0.8757736682891846]]"
대전 오면 항상 들르는 곳 대전분들 부럽습니다 튀소 말고도 맛있는 빵들이 많아요 요즘은 작은메아리가 인기가 많은지 늦게갔더니 품절됐더군요 보통은 여행 마지막에 들르는것 같지만 인기있는 빵을 사려면 일찍 가시는게 좋을것 같네요,"[['환영/호의', 0.7423658967018127], ['감동/감탄', 0.8640289902687073], ['기대감', 0.8050098419189453], ['뿌듯함', 0.4384009838104248], ['신기함/관심', 0.845820963382721], ['아껴주는', 0.4829724133014679], ['즐거움/신남', 0.5343220233917236], ['깨달음', 0.6175091862678528], ['흐뭇함(귀여움/예쁨)', 0.4271678328514099], ['놀람', 0.45300641655921936], ['기쁨', 0.530856192111969], ['안심/신뢰', 0.6632406711578369]]"
주차가능 품질에 비해 가성비 갑 입니다너무 많은 사람들로 구매하기가 불편하지만 기다리고 사는 재미도쏠쏠하네요,"[['환영/호의', 0.709137499332428], ['감동/감탄', 0.7726870775222778], ['고마움', 0.6977570056915283], ['기대감', 0.7870330214500427], ['뿌듯함', 0.6477075219154358], ['편안/쾌적', 0.7031113505363464], ['즐거움/신남', 0.8736142516136169], ['행복', 0.7469589114189148], ['기쁨', 0.9348296523094177], ['안심/신뢰', 0.8369240164756775]]"
튀소 바로먹으니 겁나 맛있어서 뒤집어짐근데 사과랑 양상추 들어간 바게뜨샌드위치는맛 너무 이상했어요 뭔맛이지띠옹하는걍 유명한빵 고르는게 젤인것 같아요,"[['불평/불만', 0.7344000935554504], ['기대감', 0.6187626123428345], ['안타까움/실망', 0.8779733777046204], ['신기함/관심', 0.48933714628219604], ['즐거움/신남', 0.4319847524166107], ['깨달음', 0.5203450322151184], ['당황/난처', 0.7643093466758728], ['안심/신뢰', 0.40783998370170593]]"
운좋게 안 기달리고 바로들어왔어요 너무 맛있어요,"[['환영/호의', 0.43141981959342957], ['감동/감탄', 0.8989180326461792], ['고마움', 0.7051976323127747], ['기대감', 0.4364366829395294], ['뿌듯함', 0.6038709282875061], ['편안/쾌적', 0.4826902449131012], ['즐거움/신남', 0.9432003498077393], ['행복', 0.8838792443275452], ['기쁨', 0.9716383814811707], ['안심/신뢰', 0.6661251783370972]]"
추석때 원하는 빵 사서 내려갔다 올 수 있길,"[['환영/호의', 0.6151006817817688], ['고마움', 0.42924395203590393], ['기대감', 0.9352602362632751], ['편안/쾌적', 0.40358179807662964], ['아껴주는', 0.5292920470237732], ['즐거움/신남', 0.5565109848976135], ['행복', 0.6360811591148376], ['기쁨', 0.6601899266242981], ['안심/신뢰', 0.47188037633895874]]"
맛 가성비 잡은 빵집전주에서 아주 멀지 않아서 가끔 가볼만할듯주차는 답이 없다,"[['불평/불만', 0.6182183027267456], ['환영/호의', 0.5257878303527832], ['기대감', 0.8965069055557251], ['안타까움/실망', 0.7924899458885193], ['신기함/관심', 0.48075664043426514], ['깨달음', 0.5657821893692017], ['안심/신뢰', 0.44327303767204285]]"
가성비 좋아요,"[['환영/호의', 0.7434774041175842], ['감동/감탄', 0.7695446610450745], ['고마움', 0.5738446116447449], ['기대감', 0.6683236956596375], ['뿌듯함', 0.6920344829559326], ['편안/쾌적', 0.7090941667556763], ['즐거움/신남', 0.8667768836021423], ['행복', 0.7670459747314453], ['기쁨', 0.9311366081237793], ['안심/신뢰', 0.8586921095848083]]"
바게트 샌드위치 존맛탱,"[['환영/호의', 0.43895843625068665], ['감동/감탄', 0.8829363584518433], ['뿌듯함', 0.49768251180648804], ['신기함/관심', 0.40339672565460205], ['즐거움/신남', 0.9765234589576721], ['행복', 0.8699392080307007], ['기쁨', 0.9552580118179321]]"
성심당은 성심당,"[['없음', 0.8503273129463196]]"
갈 때마다 기본 웨이팅이지만 그럴만한 가치가 있는 맛입니다 특히 케이크가 정말 맛있고 빵은 샌드위치 종류 강추합니다,"[['환영/호의', 0.7932474613189697], ['감동/감탄', 0.9486522078514099], ['고마움', 0.6114546060562134], ['기대감', 0.8137751221656799], ['뿌듯함', 0.6812931299209595], ['편안/쾌적', 0.6350464224815369], ['신기함/관심', 0.42972683906555176], ['즐거움/신남', 0.817924976348877], ['깨달음', 0.4037599265575409], ['행복', 0.7297769784927368], ['기쁨', 0.9101337194442749], ['안심/신뢰', 0.8927373290061951]]"
진짜 다 좋은데 줄 관리가 잘 안 됩니다 내부가 너무 혼잡해요 정해진 루트가 확실하지 않은 느낌 가로지르려는 사람도 많았어요,"[['불평/불만', 0.9791966080665588], ['안타까움/실망', 0.9649474024772644], ['짜증', 0.7720800638198853], ['당황/난처', 0.7523215413093567]]"
명란바게트 사과어쩌구샌드위치 퀸아망 뭔방망이 빅매치 하얀거 다 맛있었다 토요빵은 좀대전 사람들 좋겠다명란이 진짜 맛있다 사랑해,"[['환영/호의', 0.7788252830505371], ['감동/감탄', 0.9548209309577942], ['고마움', 0.4058205485343933], ['기대감', 0.6838517785072327], ['뿌듯함', 0.4952981472015381], ['신기함/관심', 0.4095968008041382], ['아껴주는', 0.44499245285987854], ['즐거움/신남', 0.9545121788978577], ['흐뭇함(귀여움/예쁨)', 0.4790087342262268], ['행복', 0.891711950302124], ['기쁨', 0.9460388422012329]]"
케이크가 짱입니다,"[['환영/호의', 0.5874863862991333], ['감동/감탄', 0.6475533246994019], ['기대감', 0.5523920655250549], ['뿌듯함', 0.5956173539161682], ['편안/쾌적', 0.4458170533180237], ['신기함/관심', 0.44694089889526367], ['없음', 0.5339692234992981], ['즐거움/신남', 0.7514062523841858], ['깨달음', 0.49464282393455505], ['행복', 0.594319760799408], ['기쁨', 0.6850938200950623], ['안심/신뢰', 0.5494253039360046]]"
빵은 사실 그냥 그랬는데요케이크 미쳐요케이크 찐입니다,"[['환영/호의', 0.40333545207977295], ['감동/감탄', 0.9658871293067932], ['기대감', 0.5055959224700928], ['신기함/관심', 0.5897631645202637], ['즐거움/신남', 0.9347871541976929], ['놀람', 0.5147202014923096], ['행복', 0.7452604174613953], ['기쁨', 0.8745293617248535]]"
