date,score,review
2023.07.08.,5.0,대전은 좋겠다.................. 빵 한가득 담아도 2만원도 안 넘어서.........................................
2023.07.08.,5.0,
2023.07.08.,4.0,
2023.07.07.,5.0,"맛이 특별하진않지만 종류가 많고 가성비갑!!스콘, 아몬드 크루와상도 맛있으니 먹어보세용ㅎㅎ"
2023.07.05.,5.0,대한민국 최고의 빵집안가본사람 없게 해주세요
2023.07.03.,5.0,
2023.07.01.,5.0,
2023.07.01.,5.0,명란바게트 처음먹어보는 맛이었는데 넘 맛있음 파스타같기도 하고
2023.07.01.,5.0,빵이 가격이싸고 맛이좋아요
2023.07.01.,5.0,
2023.07.01.,5.0,
2023.07.01.,5.0,
2023.07.01.,5.0,대전=성심당다른 말은 필요없어요.
2023.07.01.,5.0,대전이 좋은 이유
2023.06.30.,5.0,아직 한국에 이만한 빵집 없는듯 파바기준 파바보다 훨씬 나음
2023.06.29.,5.0,
2023.06.27.,4.0,"빵 가격이 다른데비해? 저렴한 편인건 좋아요~아근데 손님이 너무 많다보니ㅠㅠ 빵 하나 고르기도 힘들고.. 어차피 밖에서 줄 서야하는거 인원조절하며 들어가게 해주셧으면 합니당..그냥 ""들어가세요, 멈추지말고 쭉 가세요"" 이러시는데.. 발디딜틈 조차없어서 못가요ㅠ!!너무 사람이 많다보니 빵 고르는데도 힘들었어요.. 좀 둘러보고 구매하고싶었는데.."
2023.06.26.,5.0,대전의 명물!
2023.06.26.,3.0,"유명하대서 가긴 했는데, 맛은 잘 모르겠고....입구에 웨이팅 없어서 좋아했다가문앞부터 30분 넘게걸린듯...그냥 선물용으로 좋은"
2023.06.24.,5.0,
2023.06.23.,5.0,대전의 명물 성심당! 보문산 메아리는 필수템
2023.06.22.,5.0,
2023.06.22.,5.0,
2023.06.20.,5.0,토요빵을 못산게 너무 아쉬워서 다시가고싶어요ㅜㅜㅠㅠ 가격도 저렴하고 맛있고 종류많고 너무 좋은듯대전살고싶어요
2023.06.20.,5.0,
2023.06.19.,5.0,대전에 있어서 다행
2023.06.19.,4.0,가격 저렴하고 맛있는거 많음
2023.06.19.,5.0,
2023.06.19.,5.0,
2023.06.18.,5.0,
2023.06.17.,5.0,
2023.06.17.,5.0,믿고먹는 성심당
2023.06.16.,5.0,말모
2023.06.15.,5.0,대전 언제든 두근거라며 찾는곳이다. 오늘은 본점 2층의 레스토랑을 도전해 본다능
2023.06.15.,5.0,
2023.06.14.,2.0,토요일 점심때 갔는데 웨이팅은 상관없는데 매장 안이 너무 바글바글 혼잡 밀집 그 자체... 걸음 옮길 공간도 없이.. 걍 앞사람이 가면 발맞춰 움직일 수밖에 없는 상황... 한방향으로 가도 모자랄 판에 직원분은 자꾸 양방향으로 꾸역꾸역 들어가시라 안내하니 중간에서는 가려는 사람 오려는 사람 서로 충돌만 하고. 빵도 다 오픈돼있어서 위생도 신경쓰이고. 그와중에 직원분 빵 갖고 나오시면 진열하시는 그 짧은 시간 기다렸다 빵 집어올 여유도 없음. 뒤에서 자꾸 안 간다고 뭐라 하고 그분들도 다른 길이 없으니까 그렇겠지. 계산줄인지 빵줄인지 구분도 안되어 있고 구분할 공간도 없고 정신없고 여유없으니까 직원분들도 소리치시고. 그냥 대충 챙기고 빨리 거길 벗어나고 싶었음. 거의 뭐 지옥철. 사람 많을 때는 매장 내 혼잡하지 않게 한사람 빠지면 한사람 들어오는 식으로 출입 통제 좀 하셨으면. 어느정도 의지대로 움직일 수는 있어야지...
2023.06.13.,5.0,더운 날씨에 대기가 길어 걱정했으나 회전이 빠름. 내부가 협소하나 신기하게도 결제가 수월했고 그 안의 질서가 나름 있었음. 빵 맛이야 명불허전.
2023.06.13.,5.0,맛있고  저렴해요  우리집 근처에 있었으면 ㅠㅠ
2023.06.12.,5.0,
2023.06.11.,5.0,
2023.06.10.,5.0,너무 맛있어요 또 가고 싶어요
2023.06.09.,4.0,
2023.06.09.,5.0,맛 하나만으로 다섯개
2023.06.09.,5.0,
2023.06.07.,5.0,짱맛~~!! 또 가야지 대전 또 가고싶다
2023.06.07.,5.0,
2023.06.06.,5.0,
2023.06.06.,5.0,지나가는길에 들러봤어요~~성심당 대박!!! 좋아요
2023.06.05.,5.0,
2023.06.05.,4.0,
2023.06.04.,4.0,
2023.06.02.,5.0,먹물방망인가 그거 꼭드십쇼
2023.06.02.,5.0,난 잠봉뵈르
2023.06.01.,5.0,
2023.06.01.,5.0,
2023.06.01.,5.0,"갈때마다 항상 빵도 많고, 맛있어요. 또, 가성비도 좋아서 많이 살때도 그렇게 부담이 되지 않아요."
2023.05.31.,5.0,
2023.05.31.,5.0,사람 너무 많음.
2023.05.30.,5.0,종류도 많고 빵이 너무 맛있습니다. 그리고 저렴해요.
2023.05.29.,5.0,줄보고 헉했지만 15분대기후 들어갔고 .. 가성비가 참 좋은 빵집 👍 다 쓸어담고 싶었다
2023.05.28.,5.0,
2023.05.28.,5.0,순환이 빨라서 생각보다 줄이 빨리 줄어요
2023.05.26.,5.0,
2023.05.26.,5.0,
2023.05.26.,5.0,대전의 랜드마크
2023.05.24.,5.0,대전 그자체줄이 미친듯이 길긴 하지만 가성비 맛 미쳤다
2023.05.23.,4.0,
2023.05.23.,5.0,요즘 줄서기가 헬인디 이김에 앞 옛맛쏨시 건물 매입해서 싹 성심당 타워를 만드심은 어떨까요. 문화원쪽에 성심당 거리를 만들거나? 여튼 쫍아서 좀 힘듬 ㅠㅠ
2023.05.23.,5.0,대전은 성심당
2023.05.22.,5.0,굿
2023.05.22.,5.0,복잡하고 웨이팅이 어느정도 있었지만 맛있음
2023.05.21.,5.0,
2023.05.19.,3.0,그냥 유명해서 가본 곳이고좋지도 안좋지도 않음맛은 그냥 동네 브랜드빵집이랑 비슷
2023.05.19.,5.0,
2023.05.19.,5.0,
2023.05.18.,5.0,와 정신없이 고르다 빵을 10만원어치삼 .....  하나하나 다 맛있음!!
2023.05.18.,5.0,줄을 너무 서있긴 하지만계산도 빠르시고 종류도 거의 다 있었습니다빵도 가격도 싸고 맛있고요대전 또 가면 사러 갑니당
2023.05.18.,5.0,가본적 없는데 맛있습니다.
2023.05.18.,1.0,
2023.05.17.,5.0,말해뭐해튀소 튀소구마 메론빵 망고빵 버터프레즐 모카빵 월넛브레드 순크림빵 레몬머핀? 너무 맛남 ㅠㅠㅠ
2023.05.16.,5.0,와...튀김소보로가 뭐 이렇게 맛있는건가. 대전 방문 마려움..
2023.05.16.,5.0,케익이랑 빵파는곳이 나눠져있으니 주의하세요 ㅋ
2023.05.16.,4.0,"맛있는 빵집, 유명한데는 이유가 있다."
2023.05.15.,5.0,사람을도라이로 만드는빵맛입니다.
2023.05.15.,5.0,
2023.05.13.,5.0,
2023.05.13.,4.0,
2023.05.13.,4.0,
2023.05.12.,5.0,
2023.05.12.,5.0,빵 이렇게 사고 2일 컷 했습니다. 식빵이 진짜 맛있었는데 더 살껄 후회했어요.
2023.05.11.,5.0,맛있고 진짜 저렴해요~!빵담는 줄 따로 없어요!  한 줄기차 아닙니다!괜히 죄 없는 사람 째려보지마세요~꿀밤 마려워요^^!
2023.05.11.,5.0,
2023.05.10.,2.0,
2023.05.10.,5.0,
2023.05.09.,3.0,줄서서 빵먹어보긴 처음. 딸기시루 먹어봤는데 맛있지만 나는 투썸 스초생이 더 좋음...
2023.05.09.,4.0,성심당 빵 맛나죵!!주차 좀 헷갈리고 역시 웨이팅 너무 길어요ㅠㅠ 그래도 빵이 맛있긴한데 메인인 튀김소보로보다 다른 크림빵이 더 맛났어요 ㅎㅎ
2023.05.09.,5.0,ㄹㅇ 대전 본체는 성심당이다..
2023.05.09.,5.0,
2023.05.08.,3.0,
2023.05.08.,5.0,
2023.05.08.,5.0,
2023.05.08.,4.0,빵도 많고 맛있는게 너무 많았지만 막상 먹고싶은 빵은 별로 없어서 아쉬웠다..
2023.05.07.,5.0,믿고 먹는 성심당
2023.05.07.,4.0,타이밍만 잘 맞으면 웨이팅 없이 입장 가능하니 오전을 추천함
2023.05.06.,5.0,딸기시루 넌 내거야
2023.05.06.,5.0,가성비 미쳤구여 소보루 존맛임
2023.05.06.,4.0,
2023.05.06.,5.0,
2023.05.06.,5.0,"국민은행 옆에 주차장도 있고 근처에 전용주차장도 따로 있어서 방문하기 좋아요.메아리는 꼬옥 작은메아리로,,,그리고 순수롤 대존맛임"
2023.05.06.,5.0,
2023.05.06.,5.0,
2023.05.05.,5.0,사람 진짜 진짜 많은데 그래도 줄이 금방 빠지는편이에요 샌드위치류랑 명란바게트 사려면 또 따로 줄서야해요 그래도 이렇게 다해서 5만원도 안나오고 다 맛있어서 재방문의사 100%있습니다ㅎㅎ 대전분들 부러워요
2023.05.05.,5.0,장거리 운전 연습 겸 평일에 갔는데 사람도 생각보다 적고 주차장도 여러군데 있어서 좋았어요! 튀소는 말할것도 없고 제 기준 명란바게트나 김치주먹밥도 넘 맛났어요. 다음에도 또 사러가고 싶어요.
2023.05.05.,5.0,바질토마토모짜렐라치아바타 존맛담에는 더 많이 사갈거에요ㅜ
2023.05.05.,5.0,
2023.05.05.,5.0,"직원들 모두 친절하시고, 빵 가성비 good"
2023.05.04.,5.0,
2023.05.04.,5.0,
2023.05.04.,4.0,
2023.05.04.,5.0,성심당 본점 추천합니다.
2023.05.04.,5.0,말이 필요없음
2023.05.04.,4.0,
2023.05.04.,5.0,"가성비, 가심비 모두 만족하는 빵집. 평일도 그렇긴한데 주말엔 밖으로까지 미어터져서 평일 애용."
2023.05.04.,4.0,
2023.05.04.,5.0,
2023.05.04.,2.0,많은 기대는 하지말고 브랜드보다 저렴하고 회전율이 좋아 갓나온 빵을 구입해서 좀 더 신선한?주차가 개빡침....
2023.05.04.,5.0,사람 댕많.. ㅎㅎ 사랑 많이받은 건강한 빵 같긴했어용
2023.05.04.,5.0,
2023.05.03.,5.0,3번이나 갔는데 저는 역시 본점 황금식빵이 너무 좋네요..! 이번에는 사람이 너무 많아서 못샀지만ㅠㅠ
2023.05.03.,5.0,대전은 성심당방문 그러면 끝
2023.05.03.,5.0,
2023.05.03.,5.0,
2023.05.03.,5.0,
2023.05.03.,5.0,
2023.05.03.,5.0,
2023.05.03.,5.0,
2023.05.03.,5.0,레전드 맛있음 주차가능한데 1시간밖에 안줬어여
2023.05.03.,5.0,주차장은 여러군데 있다는걸 많은 분들이 공표해줬으면 좋겠어요그리규 빵도 많이 있고 맛있어요시즌 제품 마냥 계절 메뉴로 나오는 샌드위치도 좋아요
2023.05.03.,5.0,일단 빵들 다양하고 가성비 미쳤어유단점은 사람이 너무 바글바글..
2023.05.03.,4.0,
2023.05.03.,5.0,비오는 날이라 웨이팅 적었어요. 맛있습니다!
2023.05.03.,5.0,
2023.05.03.,5.0,싸고 넘 맛있어요!!
2023.05.02.,5.0,
2023.05.02.,5.0,
2023.05.01.,3.0,웨이팅 넘 길다. 주말에 갔더니 건물 주변을 두바뀌 돌았음. 아무리 맛집이라지만 ㅋㅋㅋ 굳이 몇 시간 기다리면서 먹을 맛인가 싶음. 평일에 도전하겠음.
2023.04.29.,5.0,"튀김소보로, 부추빵, 김치찹쌀주먹밥튀김"
2023.04.26.,4.0,평일에 갔는데도 불구하고 사람이 너무 많아 앞으로도 뒤로도 가지를 못하는 상황에서 직원들은 정해진 계산 줄이 따로 없으니까 무작정 앞으로 이동하라는 말만 합니다 이 과정에서 새치기하는 사람도 많고 앞뒤에선 밀지 말라고 소리치고 가운데에 껴서 아무런 이동이 불가한 상황에서 이러니 더 정신이 없어요 1번 갔다가 기 다 빨리고 원하는 빵도 제대로 못 사고 그냥 나왔네요차라리 계산 줄을 따로 만들어 주시고 매장 안 인원도 제한을 두면 좋을 것 같아요
2023.04.22.,5.0,대전의 맛의 명소
2023.04.21.,5.0,맛은 전국 괜찮은 빵집 평균 정도일거에요 근데 재료 안 아끼고 회전률 좋은데 가격 괜찮음... 와볼만한 곳이에요요샌 너무 붐벼서ㅠ 본점이랑 부띠끄에서 빨리 사서 성심문화원이나 주변 카페 가서 먹어용제 원픽은 샌드위치류랑 월넛빵임
2023.04.18.,4.0,"대전의 최고 아웃풋 성심당굉장히 맛있고 가격도 착함주말엔 사람이 많아서 ,, 안가는거 추천"
2023.04.18.,5.0,소금크로와상 너무 맛있어요!근데 몇몇 직원들은 교육 좀 다시 시키셔야할 것 같아요 너무 싸가지없어서 놀랍더라고요
2023.04.17.,5.0,멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍
2023.04.10.,5.0,성심당 주위에 대전이라는 마을이 있다.
2023.04.10.,5.0,다른 빵도 맛있는데 튀소 원툴이 되어버린..
2023.04.09.,4.0,주말에 웨이팅있고 사람넘많지만 소금빵 못잃어..
2023.04.08.,5.0,"외지인으로써 여행다니다가 대전역점이 아니라 드디어 본점을 가봤는데.. 정말 국내 1위 빵집 다운 맛과 퀄리티, 가성비인 것 같아요"
2023.04.08.,1.0,"대전이 집이여서 많이 이용하는 성심당인데, 오늘은 많이 실망했어요,, 와이프가 간단하게 사오라해서 스콘하고,조각파이만 사서 줄을서고 계산대 앞에 있는대 그때는 막 저 혼자 남은상태였어요,, 좌측앞에 직원이 계산을 안해주고 세번째 직원한테 하라는거에요,, 자기는 그냥있고 세번째는 계산중이고요,, 기다리다가 계산하고 주차권 얘기하니,, 만원이 안되서 못주겠다고 또 그러네요,, 처음으로 조금산거라서 몰랐줘,공지해서 어디보이는것도 아니고,,, 다시 하나를사서,,,줄을 또서서 계산하고요,,,직원들 표정이 무시하는거 같기도하고,, 저는 첫번째분이 계산을 안해준게 화가나요,, 제가 지난 다음에는 또 다른분들은 계산을 하더군요,,먼 경우로 제 계산을 안해줘서 손님이 무시당하는 느낌을 받게하는지,,"
2023.04.08.,5.0,
2023.04.08.,5.0,
2023.04.04.,5.0,대전 가면 꼭 들러요! 이만한 곳이 없음 🍀 최고
2023.04.01.,4.0,빵 맛있고 역 근처라 좋습니다. 그런데 평일인데 사람이 너무 많고 빵을 거의 지켜야(?)하는 수준입니다. ㅠㅠㅠㅠ 종류는 많구 시즌별로 빵 많습니다.
2023.03.30.,5.0,빵들이 특색 있고 담백하면서 맛있어요. 평일이라줄은 안 섰지만 가게 안에 사람이 가득해서 돌아다니기 힘들었어요. 그렇지만 정말 맛있어요.
2023.03.27.,5.0,왜 성심당인지 알 것 같음. 살면서 먹어본 빵들 중에 손에 꼽을 정도로 맛있고 빵 15개 6만원어치 샀는데 실패한 빵이 없음 특히 샌드위치 상대적으로 비싼 것 같지만 프랜차이즈 빵집 비교하면 이정도 퀄에 그 가격 게다가 맛도 있음 초코튀소 꼭 사고 잠봉뵈르랑 이탈리안 샌드위치 강추요 딴 것도 맛있음 성심당 사장님께 큰절올려요 ㅠ 이 가격에 이정도 빵을 먹을 수 있다니 저 정말 넘 감동함
2023.03.25.,5.0,
2023.03.25.,5.0,여기 명란 바게트는 세상 사람 모두가 알아야 될 맛이에요 .... 다른 빵들도 말해뭐하 ... 역시 성심당 맛있어요ㅠㅠㅠ
2023.03.25.,5.0,"대전을 살리는 성심당.어떻게 보면 특별할 거 없는 맛이지만, 회전율이 높아서 계속 새로운 빵이 나오는 게 장점이다.그래서 사서 돌아간 뒤 먹으면 특별할 게 없다고 느낄 수도 있다. 갓나온 걸 먹어야 역시 맛집은 다르다는 생각이 든다. 그래도 이미 가격이 훨씬 싸니까 압승.+군산 이성당은 한사람이 빵 쓸어가는 걸 방지하게 위해서 직원에게 개수를 말하고 받는 방식인데, 성심당은 그런 시스템은 없어서 소금빵을 쓸어가는 사람이 많아요. 자주 나올 수 있게 하거나, 개수 제한이 있어야할 것 같아요."
2023.03.24.,5.0,시월애무화과 없어지는 날이 나의 제삿날이요
2023.03.23.,5.0,역시 성심당👍 부띠끄 크레이프 케이크 진짜 맛있음..부추빵 내 최애..ㅡ만두 좋아하면 드셔보세여
2023.03.23.,5.0,
2023.03.23.,5.0,갓나온 튀소는 눈물납니다
2023.03.21.,5.0,여기 소금빵 제 인생 소금빵입니다. 원래 소금빵 왜 먹지?라고 생각하는 인간이였음. 그리고 딸기 튀소 사라지지 마요 ..
2023.03.19.,5.0,좋아요.
2023.03.15.,5.0,고로케👍
2023.03.13.,5.0,"사람 반 ,, 빵 반 ,,대전의 유잼 스팟답게 사람이 너무 많았지만 은근 회전도 빠르고 빵도 맛있고 가격도 저렴함초코튀소를 못 사서 미련 뚝뚝 ..은 핑계고 다음에 또 갈 거임"
2023.03.13.,5.0,빵의도시 심장어택에 카드 고장남
2023.03.13.,5.0,
2023.03.13.,5.0,
2023.03.13.,5.0,
2023.03.12.,5.0,두말하면 입아픈
2023.03.11.,5.0,이번 딸기철은 성심당덕에 풍요로웠다.......대전시민의 자부심 ㅜ 타르트 진짜 맛있어요근데 요즘 수령하려면 대기 너무 길어서 슬픔 ㅜㅅㅜ
2023.03.11.,5.0,빵도 다른 빵집에 비해 저렴하고 맛나요 다만 요즘 인기가 늘어서 웨이팅이 굉장히 길어졌다는 점.. 케이크부띠크 줄이 비교적 짧습니당
2023.03.10.,4.0,대전갔을때 방문.. 명란바게트 맛있었어요그저 멀리있어서 아쉬울뿐..
2023.03.07.,4.0,대전하면 성심당. 서울에 분점좀 내줬으면 좋겠다. 무엇보다 전체적으로 가격이 저렴해서 굿
2023.03.05.,5.0,"대전시민 부럽습니다개인적으로 보문산 메아리, 순크림빵이 제일 맛있었어요"
2023.03.05.,5.0,말해서 뭐하나 최고의 빵줄은 길지만 금방 들어감내부는 사람에 치여서 지옥
2023.03.02.,5.0,ㅎㅎ
2023.03.01.,5.0,
2023.03.01.,5.0,성심당은 고민도 없이 무조건 5점임 맛과 가격과 다양성의 삼박자를 모두 갖춘 곳... (그러나 요즘 점점 웨이팅이 길어져서 슬픔)다 맛있지만... 샌드위치와 고로케 종류가 특히나 맛있음* 주관적 최애빵1. 애플브리치즈샌드위치: 샌드위치 안에 들어간 슬라이스 사과+브리치즈+햄 조합은 말할 것도 없고 귀리가 토핑된 빵이 고소해서 일단 빵부터 너무 맛있음2. 새우를낙지: 새우와 통통한 낙지가 들어가있는 매콤한 고로케인데 매운 거 좋아하는 사람이면 필승임
